Text,Image
urn:cts:greekLit:tlg0012.tlg001.e3:8.43,"urn:cite:hmt:e3bifolio.E3_98v_99r@0.267,0.5931,0.231,0.039"
urn:cts:greekLit:tlg0012.tlg001.e3:8.44,"urn:cite:hmt:e3bifolio.E3_98v_99r@0.266,0.6111,0.226,0.0345"
urn:cts:greekLit:tlg0012.tlg001.e3:8.45,"urn:cite:hmt:e3bifolio.E3_98v_99r@0.266,0.6276,0.226,0.0345"
urn:cts:greekLit:tlg0012.tlg001.e3:8.46,"urn:cite:hmt:e3bifolio.E3_98v_99r@0.266,0.6441,0.226,0.0345"
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
urn:cts:greekLit:tlg0012.tlg001.e3:8.,""
